date,transaction_id,bill_no,sales_type,gross_amt,gst_amt,total_amt
2025-04-08,5414,22,CASH,614.0,0.0,614
2025-04-09,5415,1,CASH,85.0,0.0,85
2025-04-09,5416,2,CASH,153.52,4.48,158
2025-04-09,5417,3,CASH,89.95,3.05,93
2025-04-09,5418,4,CASH,135.0,0.0,135
2025-04-09,5419,5,CASH,808.77,22.73,832
2025-04-09,5420,6,CASH,642.2,32.8,675
2025-04-09,5421,7,CASH,70.0,0.0,70
2025-04-09,5422,8,CASH,456.51,14.49,471
2025-04-09,5423,9,CASH,218.74,15.26,234
2025-04-09,5424,10,CASH,121.0,0.0,121
2025-04-09,5425,11,CASH,204.0,0.0,204
2025-04-09,5426,12,CASH,432.07,15.93,448
2025-04-09,5427,13,CASH,456.0,0.0,456
2025-04-09,5428,14,CASH,90.0,0.0,90
2025-04-09,5429,15,CASH,30.0,0.0,30
2025-04-10,5430,1,CASH,47.55,2.45,50
2025-04-10,5431,2,CARD,349.0,0.0,349
2025-04-10,5432,3,CASH,192.84,4.16,197
2025-04-10,5433,4,CASH,72.0,0.0,72
2025-04-10,5434,5,CASH,158.64,21.36,180
2025-04-10,5435,6,CASH,200.0,0.0,200
2025-04-10,5436,7,CASH,248.99,6.01,255
2025-04-10,5437,8,CASH,100.29,0.71,101
2025-04-10,5438,9,CASH,56.18,3.82,60
2025-04-10,5439,10,CASH,73.89,6.11,80
2025-04-10,5440,11,CASH,102.93,2.07,105
2025-04-10,5441,12,CASH,108.1,1.9,110
2025-04-10,5442,13,CASH,1133.32,32.68,1166
2025-04-10,5443,14,CASH,338.9,7.1,346
2025-04-10,5444,15,CARD,144.89,6.11,151
2025-04-10,5445,16,CASH,911.97,1.53,914
2025-04-10,5446,17,CASH,559.05,11.95,571
2025-04-10,5447,18,CASH,625.9,6.1,632
2025-04-11,5448,1,CASH,164.05,0.95,165
2025-04-11,5449,2,CASH,156.0,0.0,156
2025-04-11,5450,3,CASH,90.0,0.0,90
2025-04-11,5451,4,CASH,100.0,0.0,100
2025-04-11,5452,5,CASH,129.71,5.29,135
2025-04-11,5453,6,CASH,105.0,0.0,105
2025-04-11,5454,7,CASH,103.47,1.53,105
2025-04-11,5455,8,CASH,118.64,21.36,140
2025-04-11,5456,9,CASH,1038.87,32.13,1071
2025-04-11,5457,10,CASH,224.47,1.53,226
2025-04-11,5458,11,CASH,597.03,24.47,622
2025-04-11,5459,12,CASH,371.24,1.76,373
2025-04-11,5460,13,CARD,130.0,0.0,130
2025-04-11,5461,14,CASH,153.0,0.0,153
2025-04-11,5462,15,CASH,240.0,0.0,240
2025-04-11,5463,16,CASH,742.86,2.14,745
2025-04-11,5464,17,CASH,33.0,0.0,33
2025-04-11,5465,18,CASH,20.0,0.0,20
2025-04-11,5466,19,CASH,50.0,0.0,50
2025-04-12,5467,1,CASH,46.03,3.97,50
2025-04-12,5468,2,CASH,124.0,0.0,124
2025-04-12,5469,3,CASH,130.95,3.05,134
2025-04-12,5470,4,CASH,58.0,0.0,58
2025-04-12,5471,5,CASH,152.46,17.54,170
2025-04-12,5472,6,CASH,77.4,2.6,80
2025-04-12,5473,7,CASH,97.8,12.2,110
2025-04-12,5474,8,CASH,218.0,0.0,218
2025-04-12,5475,9,CARD,315.0,0.0,315
2025-04-12,5476,10,CASH,198.42,4.58,203
2025-04-12,5477,11,CASH,166.34,18.66,185
2025-04-12,5478,12,CASH,978.29,22.21,1001
2025-04-12,5479,13,CASH,432.94,17.56,451
2025-04-12,5480,14,CASH,766.72,20.78,788
2025-04-12,5481,15,CASH,69.52,0.48,70
2025-04-12,5482,16,CASH,822.76,20.24,843
2025-04-12,5483,17,CASH,600.0,0.0,600
2025-04-12,5484,18,CASH,30.0,0.0,30
2025-04-13,5485,1,CASH,133.52,4.48,138
2025-04-13,5486,2,CASH,149.0,0.0,149
2025-04-13,5487,3,CASH,110.0,0.0,110
2025-04-13,5488,4,CASH,252.36,23.64,276
2025-04-13,5489,5,CARD,78.85,9.15,88
2025-04-13,5490,6,CASH,72.37,7.63,80
2025-04-13,5491,7,CASH,939.07,13.43,953
2025-04-13,5492,8,CASH,180.0,0.0,180
2025-04-13,5493,9,CASH,194.47,7.53,202
2025-04-13,5494,10,CASH,100.0,0.0,100
2025-04-13,5495,11,CASH,337.48,19.52,357
2025-04-13,5496,12,SPLIT,283.36,9.64,293
2025-04-13,5497,13,CASH,83.0,0.0,83
2025-04-13,5498,14,CASH,144.04,4.96,149
2025-04-13,5499,15,CASH,428.0,0.0,428
2025-04-13,5500,16,CASH,40.0,0.0,40
2025-04-13,5501,17,CASH,1025.16,21.84,1047
2025-04-13,5502,18,CASH,904.12,17.88,922
2025-04-13,5503,19,CASH,221.64,3.36,225
2025-04-13,5504,20,CASH,106.29,0.71,107
2025-04-13,5505,21,CASH,402.46,12.04,415
2025-04-13,5506,22,CASH,720.0,0.0,720
2025-04-13,5507,23,CASH,98.0,0.0,98
2025-04-14,5508,1,CASH,146.5,2.5,149
2025-04-14,5509,2,CASH,262.47,1.53,264
2025-04-14,5510,3,CASH,96.0,0.0,96
2025-04-14,5511,4,CASH,144.5,0.0,145
2025-04-14,5512,5,CASH,140.32,1.68,142
2025-04-14,5513,6,CASH,86.95,3.05,90
2025-04-14,5514,7,CARD,125.0,0.0,125
2025-04-14,5515,8,CARD,112.5,0.0,113
2025-04-14,5516,9,CASH,91.0,0.0,91
2025-04-14,5517,10,CASH,99.0,0.0,99
2025-04-14,5518,12,CASH,284.0,0.0,284
2025-04-14,5519,13,CARD,77.0,0.0,77
2025-04-14,5520,14,CASH,93.57,6.43,100
2025-04-14,5521,15,CASH,124.95,3.05,128
2025-04-14,5522,16,CASH,819.78,12.72,833
2025-04-14,5523,17,CASH,959.77,35.23,995
2025-04-14,5524,18,CASH,841.07,7.43,849
2025-04-15,5525,1,CASH,121.95,3.05,125
2025-04-15,5526,2,CASH,232.06,22.44,255
2025-04-15,5527,3,CASH,632.71,38.29,671
2025-04-15,5528,4,CASH,125.79,3.21,129
2025-04-15,5529,5,CASH,58.47,1.53,60
2025-04-15,5530,6,CASH,88.9,6.1,95
2025-04-15,5531,7,CASH,179.25,8.75,188
2025-04-15,5532,8,CASH,59.0,0.0,59
2025-04-15,5533,9,CASH,183.93,1.07,185
2025-04-15,5534,10,CASH,515.59,6.41,522
2025-04-15,5535,11,CASH,220.09,16.41,237
2025-04-15,5536,12,CASH,155.35,23.65,179
2025-04-15,5537,13,CASH,91.0,0.0,91
2025-04-15,5538,14,CASH,848.46,77.54,926
2025-04-15,5539,15,CASH,114.79,4.21,119
2025-04-15,5540,16,CASH,236.95,3.05,240
2025-04-15,5541,17,CASH,665.98,27.02,693
2025-04-15,5542,18,CASH,153.0,0.0,153
2025-04-15,5543,19,CARD,99.97,1.53,102
2025-04-15,5544,20,CASH,813.0,0.0,813
2025-04-16,5545,1,CASH,97.21,10.29,108
2025-04-16,5546,2,CASH,40.0,0.0,40
2025-04-16,5547,3,CASH,105.0,0.0,105
2025-04-16,5548,4,CASH,86.0,0.0,86
2025-04-16,5549,5,CASH,1116.1,22.9,1139
2025-04-16,5550,6,CASH,318.11,11.89,330
2025-04-16,5551,7,CASH,221.5,0.0,222
2025-04-16,5552,8,CASH,528.0,0.0,528
2025-04-16,5553,9,CASH,91.95,3.05,95
2025-04-17,5554,1,CARD,245.0,0.0,245
2025-04-17,5555,2,CASH,98.47,1.53,100
2025-04-17,5556,3,CARD,98.79,0.71,100
2025-04-17,5557,4,CASH,110.93,19.07,130
2025-04-17,5558,5,CASH,152.99,9.01,162
2025-04-17,5559,6,CASH,166.47,5.03,172
2025-04-17,5560,7,CASH,280.45,5.55,286
2025-04-17,5561,8,CASH,144.0,0.0,144
2025-04-17,5562,9,CASH,565.0,0.0,565
2025-04-17,5563,10,CASH,170.0,0.0,170
2025-04-17,5564,11,CASH,1046.58,49.92,1097
2025-04-17,5565,12,CASH,739.0,0.0,739
2025-04-17,5566,13,CASH,140.19,3.81,144
2025-04-17,5567,14,CASH,413.56,28.44,442
2025-04-17,5568,15,CASH,842.61,8.39,851
2025-04-18,5569,1,CASH,182.66,5.34,188
2025-04-18,5570,2,CARD,98.0,0.0,98
2025-04-18,5571,3,CASH,96.95,3.05,100
2025-04-18,5572,4,CASH,163.1,1.9,165
2025-04-18,5573,5,CASH,112.23,6.77,119
2025-04-18,5574,6,CASH,168.0,0.0,168
2025-04-18,5575,7,CASH,56.71,2.29,59
2025-04-18,5576,8,CASH,106.76,0.24,107
2025-04-18,5577,9,CASH,225.47,1.53,227
2025-04-18,5578,10,CASH,201.09,5.91,207
2025-04-18,5579,11,CASH,1008.93,26.07,1035
2025-04-18,5580,12,CASH,801.61,12.89,815
2025-04-18,5581,13,CASH,659.43,9.57,669
2025-04-18,5582,14,CASH,18.47,1.53,20
2025-04-18,5583,15,CASH,624.0,0.0,624
2025-04-19,5584,1,CASH,305.66,9.84,316
2025-04-19,5585,2,CASH,184.88,7.62,193
2025-04-19,5586,3,CASH,131.52,0.48,132
2025-04-19,5587,4,CASH,90.81,1.19,92
2025-04-19,5588,5,CASH,270.51,19.99,291
2025-04-19,5589,6,CARD,125.0,0.0,125
2025-04-19,5590,7,CARD,502.22,52.78,555
2025-04-19,5591,8,CASH,82.0,0.0,82
2025-04-19,5592,9,CARD,185.0,0.0,185
2025-04-19,5593,10,CASH,53.0,0.0,53
2025-04-19,5594,11,CASH,85.0,0.0,85
2025-04-19,5595,12,CASH,332.24,45.76,378
2025-04-19,5596,13,CASH,1059.08,21.92,1081
2025-04-19,5597,14,CASH,128.81,5.19,134
2025-04-19,5598,15,CASH,401.92,3.08,405
2025-04-19,5599,16,CASH,158.81,1.19,160
2025-04-19,5600,17,CASH,75.62,4.38,80
2025-04-19,5601,18,CASH,52.5,0.0,53
2025-04-19,5602,19,CASH,77.56,2.44,80
2025-04-19,5603,20,CASH,63.02,0.48,64
2025-04-19,5604,21,CASH,310.42,4.58,315
2025-04-19,5605,22,CASH,192.66,7.34,200
2025-04-19,5606,23,CASH,720.0,0.0,720
2025-04-19,5607,24,CASH,56.95,3.05,60
2025-04-19,5608,25,CASH,98.19,3.81,102
2025-04-20,5609,1,CASH,246.57,1.43,248
2025-04-20,5610,2,CASH,137.86,2.14,140
2025-04-20,5611,4,CASH,90.0,0.0,90
2025-04-20,5612,5,CASH,169.37,7.63,177
2025-04-20,5613,6,CASH,137.77,13.73,152
2025-04-20,5614,7,CASH,100.0,0.0,100
2025-04-20,5615,8,CASH,991.17,18.33,1010
2025-04-20,5616,9,CASH,122.0,0.0,122
2025-04-20,5617,10,CASH,529.5,32.5,562
2025-04-20,5618,11,CASH,382.21,7.79,390
2025-04-20,5619,12,CASH,92.12,12.88,105
2025-04-20,5620,13,CASH,127.52,4.48,132
2025-04-20,5621,14,CASH,109.5,0.0,110
2025-04-20,5622,15,CASH,339.45,3.05,343
2025-04-20,5623,16,CASH,162.47,1.53,164
2025-04-20,5624,17,CASH,155.47,1.53,157
2025-04-20,5625,18,CASH,450.98,11.02,462
2025-04-20,5626,19,CASH,950.58,6.42,957
2025-04-20,5627,20,CASH,65.0,0.0,65
2025-04-20,5628,21,CASH,10.0,0.0,10
2025-04-21,5629,1,CASH,102.5,0.0,103
2025-04-21,5630,2,CARD,138.0,0.0,138
2025-04-21,5631,3,CASH,221.0,0.0,221
2025-04-21,5632,4,CASH,366.43,5.57,372
2025-04-21,5633,5,CASH,186.5,0.0,187
2025-04-21,5634,6,CASH,58.47,1.53,60
2025-04-21,5635,7,CASH,981.8,31.2,1013
2025-04-21,5636,8,CASH,120.42,4.58,125
2025-04-21,5637,9,CASH,154.42,4.58,159
2025-04-21,5638,10,CASH,706.32,10.68,717
2025-04-21,5639,11,CARD,88.0,0.0,88
2025-04-21,5640,12,CASH,1052.0,0.0,1052
2025-04-21,5641,13,CASH,99.52,4.48,104
2025-04-22,5642,1,CASH,166.61,8.39,175
2025-04-22,5643,2,CASH,185.0,0.0,185
2025-04-22,5644,3,CARD,229.69,0.31,230
2025-04-22,5645,4,CASH,415.81,14.19,430
2025-04-22,5646,5,CASH,88.14,1.86,90
2025-04-22,5647,6,CASH,62.5,0.0,63
2025-04-22,5648,7,CASH,77.65,3.35,81
2025-04-22,5649,8,CASH,195.57,6.43,202
2025-04-22,5650,9,CASH,237.77,8.23,246
2025-04-22,5651,10,CASH,1229.25,39.75,1269
2025-04-22,5652,11,CASH,908.41,14.59,923
2025-04-22,5653,12,CASH,735.52,0.48,736
2025-04-22,5654,13,CASH,160.0,0.0,160
2025-04-22,5655,14,CASH,26.95,3.05,30
2025-04-22,5656,15,CARD,65.0,0.0,65
2025-04-23,5657,1,CARD,229.0,0.0,229
2025-04-23,5658,2,CASH,159.17,1.83,161
2025-04-23,5659,3,SPLIT,193.97,7.53,202
2025-04-23,5660,4,CASH,65.0,0.0,65
2025-04-23,5661,5,CARD,117.0,0.0,117
2025-04-23,5662,6,CASH,71.4,6.1,78
2025-04-23,5663,7,CASH,83.47,1.53,85
2025-04-23,5664,8,CASH,117.25,2.75,120
2025-04-23,5665,9,CASH,108.0,0.0,108
2025-04-23,5666,10,CASH,54.0,0.0,54
2025-04-23,5667,11,CASH,28.0,0.0,28
2025-04-23,5668,12,CASH,76.5,0.0,77
2025-04-23,5669,13,CASH,107.71,2.29,110
2025-04-23,5670,14,CASH,80.0,0.0,80
2025-04-23,5671,15,CASH,140.76,7.24,148
2025-04-23,5672,16,CASH,20.0,0.0,20
2025-04-23,5673,17,CARD,173.0,0.0,173
2025-04-23,5674,18,CASH,1088.71,38.29,1127
2025-04-23,5675,19,CASH,647.19,24.81,672
2025-04-23,5676,20,CASH,134.0,0.0,134
2025-04-23,5677,21,CASH,878.42,4.58,883
2025-04-23,5678,22,CASH,949.45,28.55,978
2025-04-23,5679,23,CASH,108.0,0.0,108
2025-04-23,5680,24,CASH,76.0,0.0,76
2025-04-24,5681,1,SPLIT,295.0,0.0,295
2025-04-24,5682,2,CASH,147.0,0.0,147
2025-04-24,5683,3,CASH,206.47,7.53,214
2025-04-24,5684,4,CARD,162.47,1.53,164
2025-04-24,5685,5,CASH,270.38,6.62,277
2025-04-24,5686,6,CASH,196.94,3.06,200
2025-04-24,5687,7,CASH,41.93,1.07,43
2025-04-24,5688,8,CASH,77.0,0.0,77
2025-04-24,5689,9,CASH,148.47,3.53,152
2025-04-24,5690,10,CASH,127.24,0.76,128
2025-04-24,5691,11,CASH,125.0,0.0,125
2025-04-24,5692,12,CASH,75.62,4.38,80
2025-04-24,5693,13,CASH,43.96,0.54,45
2025-04-24,5694,14,CASH,147.0,0.0,147
2025-04-24,5695,15,CASH,617.46,7.54,625
2025-04-24,5696,16,CARD,210.93,1.07,212
2025-04-24,5697,17,CASH,784.72,60.28,845
2025-04-24,5698,18,CASH,990.85,26.15,1017
2025-04-24,5699,19,CASH,910.27,13.73,924
2025-04-24,5700,20,CASH,50.71,4.29,55
2025-04-25,5701,1,CASH,144.0,0.0,144
2025-04-25,5702,2,CASH,186.37,7.63,194
2025-04-25,5703,3,SPLIT,198.4,6.1,205
2025-04-25,5704,4,CASH,158.0,0.0,158
2025-04-25,5705,5,SPLIT,228.08,11.72,240
2025-04-25,5706,6,CASH,159.5,0.0,160
2025-04-25,5707,7,CARD,281.86,2.14,284
2025-04-25,5708,8,CASH,155.0,0.0,155
2025-04-25,5709,9,CASH,150.0,0.0,150
2025-04-25,5710,10,CASH,72.0,0.0,72
2025-04-25,5711,11,CASH,103.0,0.0,103
2025-04-25,5712,12,CASH,71.95,8.05,80
2025-04-25,5713,13,CASH,293.6,3.4,297
2025-04-25,5714,14,CASH,106.0,0.0,106
2025-04-25,5715,15,CASH,125.42,4.58,130
2025-04-25,5716,16,CASH,89.89,6.11,96
2025-04-25,5717,17,CASH,117.52,0.48,118
2025-04-25,5718,18,CASH,277.0,0.0,277
2025-04-25,5719,19,CASH,226.86,38.14,265
2025-04-25,5720,20,CASH,102.0,0.0,102
2025-04-25,5721,21,CASH,202.42,4.58,207
2025-04-25,5722,22,CASH,171.25,8.75,180
2025-04-25,5723,23,CASH,182.47,1.53,184
2025-04-25,5724,24,CASH,70.61,8.39,79
2025-04-25,5725,25,CASH,1318.47,37.53,1356
2025-04-25,5726,26,CASH,1163.37,11.63,1175
2025-04-25,5727,27,CASH,950.74,15.26,966
2025-04-26,5728,1,CASH,66.95,3.05,70
2025-04-26,5729,2,CASH,140.47,1.53,142
2025-04-26,5730,3,CARD,190.0,0.0,190
2025-04-26,5731,4,CASH,287.31,17.69,305
2025-04-26,5732,5,CASH,221.0,0.0,221
2025-04-26,5733,6,CASH,106.2,14.8,121
2025-04-26,5734,7,CASH,222.08,19.92,242
2025-04-26,5735,8,CARD,165.71,6.29,172
2025-04-26,5736,9,CASH,112.75,15.25,128
2025-04-26,5737,10,CASH,45.81,1.19,47
2025-04-26,5738,11,CASH,98.47,1.53,100
2025-04-26,5739,12,CASH,302.0,0.0,302
2025-04-26,5740,13,CASH,119.45,6.05,126
2025-04-26,5741,14,CASH,120.95,3.05,124
2025-04-26,5742,15,CASH,81.95,3.05,85
2025-04-26,5743,16,CASH,70.24,0.76,71
2025-04-26,5744,17,CASH,247.0,0.0,247
2025-04-26,5745,18,CASH,119.57,1.43,121
2025-04-26,5746,19,CASH,1279.21,29.79,1309
2025-04-26,5747,20,CASH,1160.15,33.35,1194
2025-04-26,5748,21,CASH,299.45,8.55,308
2025-04-26,5749,22,CASH,794.25,3.75,798
2025-04-26,5750,23,CARD,30.0,0.0,30
2025-04-27,5751,1,CASH,162.0,0.0,162
2025-04-27,5752,2,CASH,160.5,14.5,175
2025-04-27,5753,3,CASH,162.52,4.48,167
2025-04-27,5754,4,CASH,250.0,0.0,250
2025-04-27,5755,5,SPLIT,193.52,0.48,194
2025-04-27,5756,6,CASH,113.89,6.11,120
2025-04-27,5757,7,CASH,174.06,25.94,200
2025-04-27,5758,8,CARD,121.52,0.48,122
2025-04-27,5759,9,CASH,60.0,0.0,60
2025-04-27,5760,10,CARD,119.76,2.24,122
2025-04-27,5761,11,CASH,77.76,2.24,80
2025-04-27,5762,12,CASH,221.85,9.15,231
2025-04-27,5763,13,CASH,1013.35,14.15,1028
2025-04-27,5764,14,CASH,978.78,49.22,1028
2025-04-27,5765,15,CASH,652.99,19.51,673
2025-04-27,5766,16,CASH,854.25,2.75,857
2025-04-27,5767,17,CASH,34.81,5.19,40
2025-04-28,5768,1,CASH,288.86,6.14,295
2025-04-28,5769,2,CASH,174.04,4.96,179
2025-04-28,5770,3,CASH,97.86,2.14,100
2025-04-28,5771,4,CARD,477.76,2.24,480
2025-04-28,5772,5,CASH,95.52,0.48,96
2025-04-28,5773,6,CASH,133.47,1.53,135
2025-04-28,5774,7,CASH,149.19,1.81,151
2025-04-28,5775,8,CASH,100.0,0.0,100
2025-04-28,5776,9,CARD,772.0,0.0,772
2025-04-28,5777,10,CASH,50.0,0.0,50
2025-04-28,5778,11,CASH,100.0,0.0,100
2025-04-28,5779,12,CASH,179.31,7.69,187
2025-04-28,5780,13,CASH,47.71,2.29,50
2025-04-28,5781,14,CASH,136.0,0.0,136
2025-04-28,5782,15,CASH,1097.12,24.38,1122
2025-04-28,5783,16,CASH,855.7,27.8,884
2025-04-28,5784,17,CASH,936.74,23.76,961
2025-04-28,5785,18,CARD,70.0,0.0,70
2025-04-29,5786,1,SPLIT,149.0,0.0,149
2025-04-29,5787,2,CASH,118.29,0.71,119
2025-04-29,5788,3,CASH,199.0,0.0,199
2025-04-29,5789,4,CASH,122.37,7.63,130
2025-04-29,5790,5,CASH,118.24,0.76,119
2025-04-29,5791,6,CASH,55.5,0.0,56
2025-04-29,5792,7,CASH,115.0,0.0,115
2025-04-29,5793,8,CASH,68.0,0.0,68
2025-04-29,5794,9,CASH,81.0,0.0,81
2025-04-29,5795,10,CASH,171.78,28.22,200
2025-04-29,5796,11,CASH,1147.34,31.66,1179
2025-04-29,5797,12,CASH,1073.14,33.36,1107
2025-04-29,5798,13,CARD,105.0,0.0,105
2025-04-29,5799,14,CASH,812.85,7.15,820
2025-04-30,5800,1,CASH,192.9,6.1,199
2025-04-30,5801,2,CARD,90.0,0.0,90
2025-04-30,5802,3,CASH,93.25,8.75,102
2025-04-30,5803,4,CARD,240.9,6.1,247
2025-04-30,5804,5,CASH,94.42,4.58,99
2025-04-30,5805,6,CASH,80.19,1.81,82
2025-04-30,5806,7,CASH,110.0,0.0,110
